# This is s1527-comb1.txt the combined spectrum created by combine_mage_spectra.pro from s1527.ls
# Total exptime should be        30312.000 s  (       8.4200000 hr)
# 2736.0 +/- 71.0 was the median spectral resolution and MAD, R===lambda / (FWHM)
# Created from:  Individual filenames, barycentric correction(km/s), exptime(s)
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/s1527c-comb.txt      -26.560000       9012.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/s1527a-comb.txt      -26.430000       3600.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_July2008/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/s1527b-comb.txt      -26.320000       3600.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Feb2008/Mage_pipe/Reduce_slit2/Final-Products/Fluxed/s1527-tel-comb.txt       27.610000       900.00000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Apr_2009/Mage_pipe/Slit2_bin1x2/Final-Products/Fluxed/sdss1527a-comb.txt       7.5600000       5400.0000
#           /Volumes/Apps_and_Docs/WORK/Lensed-LBGs/Mage/Redux/Mage_Jun2015/Slit1/Final-Products/Fluxed/sgas1527a_notbluestorder-comb.txt      -13.470000       7800.0000
#  Wavelengths have been converted to vacuum barycentric Angstroms
#  Flux density (fnu)   units are erg/s/cm^2/Hz.  Note:  it is fnu, NOT flambda
#
wave        fnu          noise     obswave    avgsky      cont_fnu    cont_uncert
 3576.8648   9.269e-30   9.347e-30  3576.161   2.452e-28   8.800e-30   1.613e-30
 3577.1211   1.257e-29   9.494e-30  3576.417   2.520e-28   8.805e-30   1.618e-30
 3577.3775   1.338e-29   9.601e-30  3576.673   2.564e-28   8.811e-30   1.623e-30
 3577.6338   4.759e-30   9.532e-30  3576.930   2.685e-28   8.816e-30   1.629e-30
 3577.8901  -8.379e-30   9.464e-30  3577.186   2.805e-28   8.822e-30   1.634e-30
 3578.1465  -8.046e-30   9.575e-30  3577.442   2.890e-28   8.827e-30   1.640e-30
 3578.4028   5.709e-30   9.659e-30  3577.698   2.769e-28   8.833e-30   1.645e-30
 3578.6592   1.029e-29   9.675e-30  3577.955   2.650e-28   8.838e-30   1.651e-30
 3578.9155   1.252e-29   9.481e-30  3578.211   2.465e-28   8.844e-30   1.656e-30
 3579.1719   1.551e-29   9.297e-30  3578.467   2.333e-28   8.850e-30   1.661e-30
 3579.4282   2.536e-29   9.376e-30  3578.724   2.388e-28   8.855e-30   1.667e-30
 3579.6846   2.663e-29   9.268e-30  3578.980   2.243e-28   8.861e-30   1.672e-30
 3579.9409   8.543e-30   9.424e-30  3579.236   2.574e-28   8.867e-30   1.678e-30
 3580.1972   1.653e-29   9.037e-30  3579.493   2.212e-28   8.872e-30   1.683e-30
 3580.4536   1.652e-29   9.398e-30  3579.749   2.456e-28   8.878e-30   1.689e-30
 3580.7099   2.471e-29   9.281e-30  3580.005   2.282e-28   8.884e-30   1.694e-30
 3580.9663   8.797e-30   8.968e-30  3580.262   2.157e-28   8.889e-30   1.700e-30
 3581.2226   1.844e-29   9.050e-30  3580.518   2.040e-28   8.895e-30   1.705e-30
 3581.4790   2.608e-29   8.783e-30  3580.774   1.798e-28   8.901e-30   1.711e-30
 3581.7353   2.790e-29   8.612e-30  3581.030   1.697e-28   8.907e-30   1.716e-30
 3581.9916   1.552e-29   8.452e-30  3581.287   1.714e-28   8.913e-30   1.722e-30
 3582.2480   1.617e-29   8.457e-30  3581.543   1.802e-28   8.919e-30   1.728e-30
 3582.5043   1.629e-29   8.386e-30  3581.799   1.754e-28   8.925e-30   1.733e-30
 3582.7607   1.302e-29   8.519e-30  3582.056   1.962e-28   8.930e-30   1.739e-30
 3583.0170   1.103e-29   8.746e-30  3582.312   2.158e-28   8.936e-30   1.744e-30
 3583.2734   3.278e-30   8.763e-30  3582.568   2.246e-28   8.942e-30   1.750e-30
 3583.5297   3.962e-30   8.763e-30  3582.825   2.214e-28   8.948e-30   1.755e-30
 3583.7860   1.073e-29   8.894e-30  3583.081   2.257e-28   8.954e-30   1.761e-30
 3584.0424   1.510e-30   9.014e-30  3583.337   2.451e-28   8.960e-30   1.767e-30
 3584.2987  -4.553e-30   8.973e-30  3583.593   2.463e-28   8.967e-30   1.772e-30
 3584.5551  -9.937e-31   8.905e-30  3583.850   2.253e-28   8.973e-30   1.778e-30
 3584.8114  -5.502e-30   8.738e-30  3584.106   2.183e-28   8.979e-30   1.783e-30
 3585.0677  -8.691e-30   8.472e-30  3584.362   1.996e-28   8.985e-30   1.789e-30
 3585.3240   7.853e-30   8.333e-30  3584.619   1.769e-28   8.991e-30   1.795e-30
 3585.5803   1.271e-29   8.554e-30  3584.875   1.926e-28   8.997e-30   1.800e-30
 3585.8367   1.444e-29   8.240e-30  3585.131   1.675e-28   9.003e-30   1.806e-30
 3586.0930   2.274e-29   8.176e-30  3585.387   1.564e-28   9.010e-30   1.812e-30
 3586.3494   1.427e-29   8.104e-30  3585.644   1.650e-28   9.016e-30   1.817e-30
 3586.6057   1.901e-29   8.257e-30  3585.900   1.756e-28   9.022e-30   1.823e-30
 3586.8621   2.264e-29   8.234e-30  3586.156   1.701e-28   9.028e-30   1.829e-30
 3587.1184   1.011e-29   8.329e-30  3586.413   1.892e-28   9.035e-30   1.834e-30
 3587.3748   8.105e-30   8.473e-30  3586.669   1.982e-28   9.041e-30   1.840e-30
 3587.6311   1.429e-29   8.515e-30  3586.925   1.909e-28   9.048e-30   1.846e-30
 3587.8874   1.775e-29   8.478e-30  3587.182   1.916e-28   9.054e-30   1.851e-30
 3588.1438   1.163e-29   8.341e-30  3587.438   1.927e-28   9.060e-30   1.857e-30
 3588.4001   1.011e-29   8.362e-30  3587.694   1.901e-28   9.067e-30   1.863e-30
 3588.6565   2.071e-29   8.357e-30  3587.950   1.846e-28   9.073e-30   1.868e-30
 3588.9128   1.129e-29   8.448e-30  3588.207   2.001e-28   9.080e-30   1.874e-30
 3589.1692   2.359e-29   8.566e-30  3588.463   1.936e-28   9.086e-30   1.880e-30
 3589.4255   1.318e-29   8.515e-30  3588.719   2.053e-28   9.093e-30   1.885e-30
 3589.6818   2.559e-29   8.545e-30  3588.976   2.050e-28   9.099e-30   1.891e-30
 3589.9382   2.694e-29   8.776e-30  3589.232   2.198e-28   9.106e-30   1.897e-30
 3590.1945   1.280e-29   8.495e-30  3589.488   2.037e-28   9.113e-30   1.903e-30
 3590.4509   8.498e-30   8.381e-30  3589.744   1.955e-28   9.119e-30   1.908e-30
 3590.7072   1.648e-30   8.239e-30  3590.001   1.959e-28   9.126e-30   1.914e-30
 3590.9636   5.165e-30   8.371e-30  3590.257   1.987e-28   9.133e-30   1.920e-30
 3591.2199   2.092e-30   8.318e-30  3590.513   2.017e-28   9.139e-30   1.926e-30
 3591.4762   1.098e-29   8.474e-30  3590.770   2.064e-28   9.146e-30   1.931e-30
 3591.7326   1.566e-29   8.481e-30  3591.026   2.068e-28   9.153e-30   1.937e-30
 3591.9889   1.766e-29   8.518e-30  3591.282   2.114e-28   9.160e-30   1.943e-30
 3592.2453   1.868e-29   8.769e-30  3591.539   2.291e-28   9.166e-30   1.949e-30
 3592.5016   1.956e-29   8.945e-30  3591.795   2.396e-28   9.173e-30   1.954e-30
 3592.7580   1.586e-29   8.852e-30  3592.051   2.332e-28   9.180e-30   1.960e-30
 3593.0143   2.149e-29   8.812e-30  3592.307   2.252e-28   9.187e-30   1.966e-30
 3593.2706   2.322e-29   8.912e-30  3592.564   2.330e-28   9.194e-30   1.972e-30
 3593.5270   1.470e-29   8.791e-30  3592.820   2.327e-28   9.201e-30   1.977e-30
 3593.7833   1.508e-29   8.702e-30  3593.076   2.299e-28   9.208e-30   1.983e-30
 3594.0397   2.077e-29   8.776e-30  3593.333   2.274e-28   9.215e-30   1.989e-30
 3594.2960   1.350e-29   8.673e-30  3593.589   2.232e-28   9.222e-30   1.995e-30
 3594.5524   2.108e-29   8.704e-30  3593.845   2.206e-28   9.229e-30   2.001e-30
 3594.8087   1.387e-29   8.433e-30  3594.102   2.058e-28   9.236e-30   2.006e-30
 3595.0651   2.364e-29   8.760e-30  3594.358   2.270e-28   9.243e-30   2.012e-30
 3595.3214   1.505e-29   8.861e-30  3594.614   2.452e-28   9.250e-30   2.018e-30
 3595.5777   1.528e-29   8.908e-30  3594.870   2.515e-28   9.257e-30   2.024e-30
 3595.8341   1.396e-29   8.796e-30  3595.127   2.445e-28   9.265e-30   2.030e-30
 3596.0904   1.057e-29   8.622e-30  3595.383   2.347e-28   9.272e-30   2.036e-30
 3596.3468   2.406e-29   8.879e-30  3595.639   2.414e-28   9.279e-30   2.041e-30
 3596.6031   3.482e-29   8.981e-30  3595.896   2.399e-28   9.286e-30   2.047e-30
 3596.8595   2.388e-29   8.907e-30  3596.152   2.423e-28   9.293e-30   2.053e-30
 3597.1158   3.070e-30   8.826e-30  3596.408   2.549e-28   9.301e-30   2.059e-30
 3597.3721  -1.018e-29   8.560e-30  3596.665   2.403e-28   9.308e-30   2.065e-30
 3597.6285   2.446e-30   8.668e-30  3596.921   2.405e-28   9.315e-30   2.071e-30
 3597.8848   6.405e-30   8.559e-30  3597.177   2.323e-28   9.323e-30   2.076e-30
 3598.1412   1.793e-29   8.608e-30  3597.434   2.235e-28   9.330e-30   2.082e-30
 3598.3975   8.139e-30   8.576e-30  3597.690   2.292e-28   9.338e-30   2.088e-30
 3598.6539   3.244e-29   8.607e-30  3597.946   2.079e-28   9.345e-30   2.094e-30
 3598.9102   1.253e-29   8.519e-30  3598.202   2.269e-28   9.353e-30   2.100e-30
 3599.1665   1.109e-29   8.472e-30  3598.459   2.237e-28   9.360e-30   2.106e-30
 3599.4229   9.275e-30   8.534e-30  3598.715   2.259e-28   9.368e-30   2.112e-30
 3599.6792   2.007e-29   8.614e-30  3598.971   2.277e-28   9.375e-30   2.117e-30
 3599.9356   1.147e-29   8.573e-30  3599.228   2.319e-28   9.383e-30   2.123e-30
 3600.1919   7.966e-30   8.560e-30  3599.484   2.335e-28   9.390e-30   2.129e-30
 3600.4483   9.295e-30   8.411e-30  3599.740   2.202e-28   9.398e-30   2.135e-30
 3600.7046   1.227e-29   8.339e-30  3599.997   2.119e-28   9.406e-30   2.141e-30
 3600.9610   9.805e-30   8.364e-30  3600.253   2.141e-28   9.413e-30   2.147e-30
 3601.2173   1.270e-30   8.442e-30  3600.509   2.276e-28   9.421e-30   2.153e-30
 3601.4736  -2.919e-30   8.451e-30  3600.765   2.401e-28   9.429e-30   2.159e-30
 3601.7300   1.493e-29   8.528e-30  3601.022   2.342e-28   9.437e-30   2.165e-30
 3601.9863   2.623e-29   8.658e-30  3601.278   2.311e-28   9.445e-30   2.170e-30
 3602.2427   2.119e-29   8.689e-30  3601.534   2.342e-28   9.452e-30   2.176e-30
 3602.4990   2.434e-29   8.818e-30  3601.791   2.409e-28   9.460e-30   2.182e-30
 3602.7554   2.464e-29   8.448e-30  3602.047   2.162e-28   9.468e-30   2.188e-30
 3603.0117   2.654e-29   8.553e-30  3602.303   2.212e-28   9.476e-30   2.194e-30
 3603.2680   2.300e-29   8.505e-30  3602.559   2.259e-28   9.484e-30   2.200e-30
 3603.5244   1.816e-29   8.440e-30  3602.816   2.211e-28   9.492e-30   2.206e-30
 3603.7807   1.526e-29   8.437e-30  3603.072   2.234e-28   9.500e-30   2.212e-30
 3604.0370   2.038e-29   8.467e-30  3603.328   2.174e-28   9.508e-30   2.218e-30
 3604.2933   2.358e-29   8.535e-30  3603.585   2.200e-28   9.516e-30   2.224e-30
 3604.5497   9.524e-30   8.332e-30  3603.841   2.225e-28   9.524e-30   2.229e-30
 3604.8060   5.201e-30   8.193e-30  3604.097   2.111e-28   9.532e-30   2.235e-30
 3605.0623   7.924e-30   8.291e-30  3604.354   2.108e-28   9.540e-30   2.241e-30
 3605.3187   2.191e-29   8.357e-30  3604.610   2.082e-28   9.548e-30   2.247e-30
 3605.5750   1.712e-29   8.172e-30  3604.866   1.980e-28   9.557e-30   2.253e-30
 3605.8314   1.358e-29   7.930e-30  3605.122   1.852e-28   9.565e-30   2.259e-30
 3606.0877   8.075e-30   7.846e-30  3605.379   1.880e-28   9.573e-30   2.265e-30
 3606.3441   6.244e-30   8.028e-30  3605.635   2.087e-28   9.581e-30   2.271e-30
 3606.6004   7.140e-30   8.097e-30  3605.891   2.082e-28   9.590e-30   2.277e-30
 3606.8567   4.934e-30   7.950e-30  3606.148   2.001e-28   9.598e-30   2.283e-30
 3607.1131   9.605e-30   7.997e-30  3606.404   2.028e-28   9.606e-30   2.289e-30
 3607.3694   1.126e-29   8.126e-30  3606.660   2.087e-28   9.615e-30   2.295e-30
 3607.6258   8.617e-30   8.295e-30  3606.916   2.208e-28   9.623e-30   2.300e-30
 3607.8821   3.454e-30   8.358e-30  3607.173   2.391e-28   9.631e-30   2.306e-30
 3608.1385   1.134e-29   8.261e-30  3607.429   2.191e-28   9.640e-30   2.312e-30
 3608.3948   1.393e-29   8.266e-30  3607.685   2.144e-28   9.648e-30   2.318e-30
 3608.6512   2.146e-29   8.243e-30  3607.942   2.067e-28   9.657e-30   2.324e-30
 3608.9075   2.125e-29   8.220e-30  3608.198   2.035e-28   9.666e-30   2.330e-30
 3609.1638   2.496e-29   8.033e-30  3608.454   1.884e-28   9.674e-30   2.336e-30
 3609.4202   2.558e-29   7.922e-30  3608.711   1.820e-28   9.683e-30   2.342e-30
 3609.6765   2.153e-29   7.995e-30  3608.967   1.864e-28   9.691e-30   2.348e-30
 3609.9329   8.500e-30   7.867e-30  3609.223   1.873e-28   9.700e-30   2.354e-30
 3610.1892   7.602e-30   7.727e-30  3609.479   1.780e-28   9.709e-30   2.360e-30
 3610.4456   1.451e-29   7.701e-30  3609.736   1.751e-28   9.717e-30   2.366e-30
 3610.7019   1.516e-29   7.733e-30  3609.992   1.826e-28   9.726e-30   2.372e-30
 3610.9582   1.372e-30   7.672e-30  3610.248   1.902e-28   9.735e-30   2.377e-30
 3611.2146   4.471e-31   7.707e-30  3610.505   1.944e-28   9.744e-30   2.383e-30
 3611.4709   4.753e-30   7.912e-30  3610.761   2.046e-28   9.752e-30   2.389e-30
 3611.7273  -2.690e-30   7.928e-30  3611.017   2.077e-28   9.761e-30   2.395e-30
 3611.9836   9.023e-31   7.913e-30  3611.274   2.038e-28   9.770e-30   2.401e-30
 3612.2400   8.908e-30   8.093e-30  3611.530   2.103e-28   9.779e-30   2.407e-30
 3612.4963   1.105e-29   8.085e-30  3611.786   2.080e-28   9.788e-30   2.413e-30
 3612.7526   2.372e-30   8.115e-30  3612.043   2.221e-28   9.797e-30   2.419e-30
 3613.0090   1.008e-29   8.093e-30  3612.299   2.100e-28   9.806e-30   2.425e-30
 3613.2653   1.263e-29   7.936e-30  3612.555   1.978e-28   9.815e-30   2.431e-30
 3613.5217   4.532e-30   7.997e-30  3612.811   2.081e-28   9.824e-30   2.437e-30
 3613.7780   5.620e-30   7.891e-30  3613.068   2.051e-28   9.833e-30   2.443e-30
 3614.0344   1.911e-29   8.108e-30  3613.324   2.078e-28   9.842e-30   2.449e-30
 3614.2907   2.255e-29   8.108e-30  3613.580   2.033e-28   9.851e-30   2.455e-30
 3614.5471   2.242e-29   8.110e-30  3613.837   2.011e-28   9.861e-30   2.460e-30
 3614.8034   1.735e-29   8.122e-30  3614.093   2.030e-28   9.870e-30   2.466e-30
 3615.0597   1.000e-29   8.054e-30  3614.349   2.124e-28   9.879e-30   2.472e-30
 3615.3161   7.148e-30   8.145e-30  3614.606   2.334e-28   9.888e-30   2.478e-30
 3615.5724   7.916e-30   8.420e-30  3614.862   2.592e-28   9.898e-30   2.484e-30
 3615.8288   1.347e-29   8.703e-30  3615.118   2.804e-28   9.907e-30   2.490e-30
 3616.0851   1.847e-29   8.915e-30  3615.374   2.962e-28   9.916e-30   2.496e-30
 3616.3415   1.581e-29   9.120e-30  3615.631   3.154e-28   9.926e-30   2.502e-30
 3616.5978   9.946e-30   9.391e-30  3615.887   3.427e-28   9.935e-30   2.508e-30
 3616.8541   1.718e-29   9.427e-30  3616.143   3.351e-28   9.944e-30   2.514e-30
 3617.1105   1.731e-29   9.366e-30  3616.400   3.298e-28   9.954e-30   2.520e-30
 3617.3668   1.134e-29   9.291e-30  3616.656   3.201e-28   9.963e-30   2.525e-30
 3617.6232   1.095e-29   9.274e-30  3616.912   3.209e-28   9.973e-30   2.531e-30
 3617.8795   4.340e-30   9.191e-30  3617.169   3.203e-28   9.982e-30   2.537e-30
 3618.1359   1.584e-29   9.267e-30  3617.425   3.167e-28   9.992e-30   2.543e-30
 3618.3922   2.287e-29   9.153e-30  3617.681   2.964e-28   1.000e-29   2.549e-30
 3618.6485   1.897e-29   9.139e-30  3617.937   2.948e-28   1.001e-29   2.555e-30
 3618.9049   1.948e-29   9.002e-30  3618.194   2.844e-28   1.002e-29   2.561e-30
 3619.1612   1.419e-29   8.734e-30  3618.450   2.686e-28   1.003e-29   2.567e-30
 3619.4176   8.987e-30   8.635e-30  3618.706   2.663e-28   1.004e-29   2.573e-30
 3619.6739   1.397e-29   8.704e-30  3618.963   2.717e-28   1.005e-29   2.579e-30
 3619.9303   1.587e-29   8.710e-30  3619.219   2.676e-28   1.006e-29   2.584e-30
 3620.1866   1.945e-29   8.749e-30  3619.475   2.668e-28   1.007e-29   2.590e-30
 3620.4430   1.991e-29   8.815e-30  3619.731   2.710e-28   1.008e-29   2.596e-30
 3620.6993   2.533e-29   8.800e-30  3619.988   2.693e-28   1.009e-29   2.602e-30
 3620.9556   1.914e-29   8.890e-30  3620.244   2.814e-28   1.010e-29   2.608e-30
 3621.2120   2.375e-29   9.015e-30  3620.500   2.852e-28   1.011e-29   2.614e-30
 3621.4683   1.266e-29   8.898e-30  3620.757   2.885e-28   1.012e-29   2.620e-30
 3621.7247   1.379e-29   8.816e-30  3621.013   2.761e-28   1.013e-29   2.626e-30
 3621.9810   1.714e-29   8.918e-30  3621.269   2.825e-28   1.014e-29   2.631e-30
 3622.2374   9.412e-30   8.819e-30  3621.526   2.887e-28   1.015e-29   2.637e-30
 3622.4937   1.086e-29   8.916e-30  3621.782   2.956e-28   1.016e-29   2.643e-30
 3622.7500   1.569e-29   8.878e-30  3622.038   2.860e-28   1.017e-29   2.649e-30
 3623.0063   1.395e-29   8.908e-30  3622.294   2.925e-28   1.018e-29   2.655e-30
 3623.2626   1.844e-29   9.015e-30  3622.551   2.999e-28   1.019e-29   2.661e-30
 3623.5190   1.357e-29   9.095e-30  3622.807   3.083e-28   1.020e-29   2.667e-30
 3623.7753   7.992e-30   8.872e-30  3623.063   2.914e-28   1.021e-29   2.672e-30
 3624.0317   7.827e-30   8.913e-30  3623.320   2.952e-28   1.022e-29   2.678e-30
 3624.2880   1.300e-29   8.946e-30  3623.576   2.927e-28   1.023e-29   2.684e-30
 3624.5443   1.117e-29   8.794e-30  3623.832   2.817e-28   1.024e-29   2.690e-30
 3624.8007  -2.295e-30   8.687e-30  3624.088   2.848e-28   1.025e-29   2.696e-30
 3625.0570  -6.829e-30   8.594e-30  3624.345   2.801e-28   1.026e-29   2.702e-30
 3625.3134   5.027e-30   8.709e-30  3624.601   2.816e-28   1.027e-29   2.707e-30
 3625.5697   8.054e-30   8.724e-30  3624.857   2.813e-28   1.028e-29   2.713e-30
 3625.8261   9.689e-30   8.816e-30  3625.114   2.842e-28   1.029e-29   2.719e-30
 3626.0824   1.962e-30   8.542e-30  3625.370   2.694e-28   1.030e-29   2.725e-30
 3626.3388   1.459e-29   8.879e-30  3625.626   2.836e-28   1.031e-29   2.731e-30
 3626.5951   1.782e-30   8.692e-30  3625.883   2.836e-28   1.032e-29   2.736e-30
 3626.8514   1.548e-30   8.903e-30  3626.139   3.069e-28   1.034e-29   2.742e-30
 3627.1078   5.637e-30   8.839e-30  3626.395   2.937e-28   1.035e-29   2.748e-30
 3627.3641   1.714e-30   8.779e-30  3626.651   2.904e-28   1.036e-29   2.754e-30
 3627.6205   1.017e-29   8.852e-30  3626.908   2.858e-28   1.037e-29   2.760e-30
 3627.8768   1.863e-29   8.902e-30  3627.164   2.843e-28   1.038e-29   2.765e-30
 3628.1332   8.181e-30   8.773e-30  3627.420   2.896e-28   1.039e-29   2.771e-30
 3628.3895   7.966e-30   8.729e-30  3627.677   2.873e-28   1.040e-29   2.777e-30
 3628.6458   1.083e-29   8.774e-30  3627.933   2.838e-28   1.041e-29   2.783e-30
 3628.9022   6.591e-30   8.790e-30  3628.189   2.893e-28   1.042e-29   2.788e-30
 3629.1585   9.873e-31   8.841e-30  3628.446   2.974e-28   1.043e-29   2.794e-30
 3629.4149  -2.258e-30   8.799e-30  3628.702   2.920e-28   1.044e-29   2.800e-30
 3629.6712   1.903e-30   8.670e-30  3628.958   2.791e-28   1.045e-29   2.806e-30
 3629.9276  -4.017e-30   8.605e-30  3629.215   2.804e-28   1.046e-29   2.811e-30
 3630.1839   3.105e-30   8.689e-30  3629.471   2.818e-28   1.048e-29   2.817e-30
 3630.4402   4.082e-30   8.722e-30  3629.727   3.004e-28   1.049e-29   2.823e-30
 3630.6966  -6.793e-30   8.911e-30  3629.983   3.254e-28   1.050e-29   2.829e-30
 3630.9529   6.993e-31   8.943e-30  3630.240   3.085e-28   1.051e-29   2.834e-30
 3631.2093   9.952e-30   9.057e-30  3630.496   3.168e-28   1.052e-29   2.840e-30
 3631.4656  -5.822e-30   8.756e-30  3630.752   3.079e-28   1.053e-29   2.846e-30
 3631.7220   3.655e-30   8.922e-30  3631.009   3.050e-28   1.054e-29   2.851e-30
 3631.9783  -8.909e-30   8.723e-30  3631.265   2.964e-28   1.055e-29   2.857e-30
 3632.2347   7.751e-30   8.874e-30  3631.521   2.999e-28   1.056e-29   2.863e-30
 3632.4910   1.407e-30   8.905e-30  3631.778   3.148e-28   1.058e-29   2.869e-30
 3632.7473   7.698e-31   8.946e-30  3632.034   3.058e-28   1.059e-29   2.874e-30
 3633.0037  -3.294e-30   8.718e-30  3632.290   2.849e-28   1.060e-29   2.880e-30
 3633.2600   6.602e-30   8.684e-30  3632.546   2.758e-28   1.061e-29   2.886e-30
 3633.5164   4.210e-30   8.853e-30  3632.803   2.930e-28   1.062e-29   2.891e-30
 3633.7727  -7.853e-30   8.946e-30  3633.059   3.164e-28   1.063e-29   2.897e-30
 3634.0291  -4.572e-30   8.984e-30  3633.315   3.169e-28   1.064e-29   2.903e-30
 3634.2854   1.358e-30   9.073e-30  3633.572   3.252e-28   1.066e-29   2.908e-30
 3634.5417  -7.295e-30   9.110e-30  3633.828   3.411e-28   1.067e-29   2.914e-30
 3634.7981  -1.124e-29   9.028e-30  3634.084   3.371e-28   1.068e-29   2.920e-30
 3635.0544   9.584e-30   9.212e-30  3634.340   3.196e-28   1.069e-29   2.925e-30
 3635.3108   3.824e-30   9.064e-30  3634.597   3.088e-28   1.070e-29   2.931e-30
 3635.5671   3.100e-30   8.973e-30  3634.853   3.124e-28   1.071e-29   2.936e-30
 3635.8235  -1.688e-29   8.936e-30  3635.109   3.272e-28   1.073e-29   2.942e-30
 3636.0798  -6.549e-30   9.047e-30  3635.366   3.338e-28   1.074e-29   2.948e-30
 3636.3361  -9.159e-31   9.380e-30  3635.622   3.607e-28   1.075e-29   2.953e-30
 3636.5925  -5.389e-31   9.273e-30  3635.878   3.453e-28   1.076e-29   2.959e-30
 3636.8488  -5.313e-30   9.419e-30  3636.135   3.589e-28   1.077e-29   2.964e-30
 3637.1052  -3.965e-30   9.361e-30  3636.391   3.447e-28   1.078e-29   2.970e-30
 3637.3615   3.850e-30   9.167e-30  3636.647   3.155e-28   1.080e-29   2.976e-30
 3637.6179   6.733e-30   9.043e-30  3636.903   3.006e-28   1.081e-29   2.981e-30
 3637.8742   8.483e-30   8.945e-30  3637.160   2.932e-28   1.082e-29   2.987e-30
 3638.1306   9.854e-30   8.936e-30  3637.416   3.000e-28   1.083e-29   2.992e-30
 3638.3869   6.071e-30   9.052e-30  3637.672   3.273e-28   1.084e-29   2.998e-30
 3638.6432  -6.047e-32   9.073e-30  3637.929   3.347e-28   1.086e-29   3.003e-30
 3638.8996   1.462e-30   9.219e-30  3638.185   3.457e-28   1.087e-29   3.009e-30
 3639.1559   1.589e-29   9.646e-30  3638.441   3.570e-28   1.088e-29   3.014e-30
 3639.4123   8.089e-30   9.421e-30  3638.698   3.342e-28   1.089e-29   3.020e-30
 3639.6686   2.295e-30   9.174e-30  3638.954   3.239e-28   1.090e-29   3.026e-30
 3639.9250   2.641e-29   9.347e-30  3639.210   3.169e-28   1.092e-29   3.031e-30
 3640.1813   2.243e-29   9.217e-30  3639.466   3.004e-28   1.093e-29   3.037e-30
 3640.4376   1.016e-29   9.203e-30  3639.723   3.114e-28   1.094e-29   3.042e-30
 3640.6940  -3.369e-30   8.965e-30  3639.979   3.153e-28   1.095e-29   3.048e-30
 3640.9503   2.322e-29   9.142e-30  3640.235   3.079e-28   1.097e-29   3.053e-30
 3641.2067   9.071e-30   9.176e-30  3640.492   3.279e-28   1.098e-29   3.058e-30
 3641.4630   1.311e-30   9.245e-30  3640.748   3.421e-28   1.099e-29   3.064e-30
 3641.7193   4.651e-30   9.213e-30  3641.004   3.328e-28   1.100e-29   3.069e-30
 3641.9756   1.956e-31   9.267e-30  3641.260   3.404e-28   1.101e-29   3.075e-30
 3642.2319  -3.264e-30   9.240e-30  3641.517   3.388e-28   1.103e-29   3.080e-30
 3642.4883  -4.139e-30   9.257e-30  3641.773   3.421e-28   1.104e-29   3.086e-30
 3642.7446  -9.142e-31   9.213e-30  3642.029   3.330e-28   1.105e-29   3.091e-30
 3643.0010   3.613e-30   9.120e-30  3642.286   3.168e-28   1.106e-29   3.097e-30
 3643.2573   9.960e-31   9.084e-30  3642.542   3.095e-28   1.108e-29   3.102e-30
 3643.5137   8.671e-30   9.018e-30  3642.798   2.981e-28   1.109e-29   3.107e-30
 3643.7700   1.049e-29   9.108e-30  3643.055   3.072e-28   1.110e-29   3.113e-30
 3644.0264   6.639e-30   9.072e-30  3643.311   3.091e-28   1.112e-29   3.118e-30
 3644.2827   6.653e-30   8.939e-30  3643.567   2.968e-28   1.113e-29   3.123e-30
 3644.5390  -9.810e-31   8.444e-30  3643.823   2.542e-28   1.114e-29   3.129e-30
 3644.7954   3.502e-30   8.592e-30  3644.080   2.606e-28   1.115e-29   3.134e-30
 3645.0517  -1.170e-30   8.429e-30  3644.336   2.629e-28   1.117e-29   3.140e-30
 3645.3081  -2.319e-30   8.222e-30  3644.592   2.578e-28   1.118e-29   3.145e-30
 3645.5644   4.175e-30   8.577e-30  3644.849   2.793e-28   1.119e-29   3.150e-30
 3645.8208   1.278e-30   8.957e-30  3645.105   3.120e-28   1.121e-29   3.156e-30
 3646.0771  -1.284e-30   8.867e-30  3645.361   3.097e-28   1.122e-29   3.161e-30
 3646.3334   3.034e-30   9.052e-30  3645.618   3.208e-28   1.123e-29   3.166e-30
 3646.5898   6.028e-30   9.244e-30  3645.874   3.321e-28   1.124e-29   3.171e-30
 3646.8461  -1.271e-31   9.240e-30  3646.130   3.291e-28   1.126e-29   3.177e-30
 3647.1025  -3.517e-30   9.079e-30  3646.387   3.118e-28   1.127e-29   3.182e-30
 3647.3588   1.530e-30   9.022e-30  3646.643   2.994e-28   1.128e-29   3.187e-30
 3647.6152   1.050e-29   9.028e-30  3646.899   2.877e-28   1.130e-29   3.193e-30
 3647.8715   6.095e-30   8.742e-30  3647.155   2.700e-28   1.131e-29   3.198e-30
